x, y
-70.05246589716684, 0.015060240963855422
-65.0682056663169, 0.01807228915662651
-60.031479538300104, 0.06626506024096386
-54.88982161594963, 0.14457831325301207
-49.95802728226653, 0.2063253012048193
-45.02623294858342, 0.3042168674698795
-40.09443861490031, 0.40060240963855426
-34.900314795383004, 0.5135542168674699
-29.81112277019937, 0.6039156626506025
-24.984260230849948, 0.7018072289156627
