x, y
-90, 0.016638935108153077
-80.34081463009144, 0.0066555740432612314
-69.9833748960931, 0.008319467554076539
-60.44056525353283, 0.008319467554076539
-49.8503740648379, 0.03826955074875208
-39.842061512884456, 0.07321131447587355
-29.833748960931004, 0.18469217970049917
-20.05818786367415, 0.4193011647254576
-10.28262676641728, 0.8036605657237937
-0.04156275976724544, 1
9.73399833748961, 0.7770382695507487
19.97506234413966, 0.4442595673876872
30.099750623441395, 0.06655574043261231
