x, y
-80.64356435643565, 0.030100334448160536
-69.78547854785478, 0.043478260869565216
-60.198019801980195, 0.12040133779264214
-50.14851485148515, 0.4782608695652174
-39.98349834983499, 0.8779264214046822
-29.587458745874592, 1
-19.65346534653466, 0.9715719063545151
-9.950495049504951, 0.6906354515050167
-0.4785478547854751, 0.479933110367893
10.033003300330023, 0.2608695652173913
20.198019801980195, 0.09197324414715718
25.39603960396039, 0
